-20	0.00031775562323
-19	0.00075636501918
-18	-0.00207758862591
-17	-0.00101538181381
-16	0.000676131232633
-15	0.00187492335691
-14	-0.00193788069248
-13	-0.00447886075402
-12	-0.0018027596277
-11	-0.00218940727889
-10	-0.0047725235684
-9	-0.00651810897767
-8	-0.00423603036015
-7	-0.00534745975861
-6	-0.00593345714958
-5	-0.0115424650843
-4	-0.0124619164739
-3	-0.0160759337835
-2	-0.0211734558819
-1	-0.0177172744605
0	-0.0214626834326
1	-0.0217256331837
2	-0.0303498957547
3	-0.0281922600438
4	-0.0281768566744
5	-0.0332322556978
6	-0.0375228898328
7	-0.0369670823717
8	-0.0379730340995
9	-0.039917614038
10	-0.0394675059854
11	-0.0414612344568
12	-0.0424745785149
13	-0.0418186379642
14	-0.0422184852049
15	-0.0421996571704
16	-0.042635939708
17	-0.0413275312189
18	-0.0429679240993
19	-0.0439326297767
20	-0.0448417365631
21	-0.044263588238
22	-0.0449950321862
23	-0.0438014500333
24	-0.0452951021817
25	-0.0453651321255
26	-0.0459337906898
27	-0.0461083706203
28	-0.0462429918865
29	-0.0461166224012
30	-0.0458332606286
