-20	0.00685071435883
-19	0.00664313246139
-18	0.0117470034757
-17	0.0136811125131
-16	0.014317361618
-15	0.0209809276575
-14	0.0262320733821
-13	0.0328784423337
-12	0.0407006992108
-11	0.0516365257221
-10	0.0640901563466
-9	0.0824152807057
-8	0.102926427077
-7	0.128629234799
-6	0.15981973192
-5	0.194432424097
-4	0.23499622557
-3	0.283301994911
-2	0.336048098603
-1	0.391926961834
0	0.44916782898
1	0.510276742971
2	0.56920384043
3	0.627052589999
4	0.679234583802
5	0.728143737371
6	0.77110142307
7	0.809748508716
8	0.841965235486
9	0.870021915602
10	0.893257414446
11	0.91310126049
12	0.928798105699
13	0.941956487127
14	0.952500844406
15	0.960952661924
16	0.967952601708
17	0.973707566848
18	0.978294936498
19	0.981690724161
20	0.984764157236
21	0.986991599678
22	0.988825905352
23	0.990295530881
24	0.991428636874
25	0.992326804915
26	0.993108397054
27	0.993670624422
28	0.994134972023
29	0.99448950711
30	0.994775682739
