-20	0.0128968862394
-19	0.0141177764936
-18	0.0197302018427
-17	0.024704644975
-16	0.0310324771225
-15	0.0400201714185
-14	0.0485840117231
-13	0.0599268895469
-12	0.0730786412428
-11	0.0965397837377
-10	0.112777942266
-9	0.139646747236
-8	0.171555355348
-7	0.207158251038
-6	0.24765878062
-5	0.290786641177
-4	0.341010109308
-3	0.392930966098
-2	0.45051051017
-1	0.505473175053
0	0.564609455188
1	0.617777562633
2	0.67034447254
3	0.719088065146
4	0.762779721576
5	0.801708541048
6	0.835354157501
7	0.86447202742
8	0.88850901038
9	0.909185360194
10	0.926714212625
11	0.940046262836
12	0.951827467795
13	0.960804810676
14	0.968470518493
15	0.974461241718
16	0.979243691278
17	0.983064011304
18	0.986307635995
19	0.988748571108
20	0.990725524146
21	0.992319605637
22	0.993576003541
23	0.994582293721
24	0.995386038858
25	0.996016581925
26	0.996531815548
27	0.996916556289
28	0.997243178487
29	0.99748847986
30	0.997693068765
