-20	0.984659952615
-19	0.984669191059
-18	0.984670286464
-17	0.984669027911
-16	0.984660722069
-15	0.984629435898
-14	0.984640390418
-13	0.984620870061
-12	0.984642093467
-11	0.984526503379
-10	0.984532139507
-9	0.984533498333
-8	0.98445076664
-7	0.984374534042
-6	0.984371300812
-5	0.984278018408
-4	0.984267826544
-3	0.984225814375
-2	0.984098126448
-1	0.984034301946
0	0.983894075799
1	0.983876859584
2	0.983784724649
3	0.983640893338
4	0.98369228319
5	0.983481754669
6	0.983471181054
7	0.983494654093
8	0.983427536549
9	0.983404053424
10	0.983460771529
11	0.983459825933
12	0.983407399203
13	0.983452402165
14	0.983432684444
15	0.983438412657
16	0.983408835097
17	0.983419725196
18	0.983440155164
19	0.983486571704
20	0.983460152774
21	0.983462479993
22	0.983474222971
23	0.983474385815
24	0.983491775718
25	0.983482669435
26	0.983520746842
27	0.983495927085
28	0.983538197166
29	0.983537504832
30	0.983513860177
