-20	0.577718967084
-19	0.578405871967
-18	0.577763975734
-17	0.577960956201
-16	0.577615202873
-15	0.577213188854
-14	0.578222243589
-13	0.578489871434
-12	0.578773352766
-11	0.578621095026
-10	0.580036456764
-9	0.579188213618
-8	0.580138672507
-7	0.581769514141
-6	0.581870581444
-5	0.581223613703
-4	0.582266015377
-3	0.583933217201
-2	0.582557896568
-1	0.583551332513
0	0.584009140865
1	0.583867136275
2	0.582168673578
3	0.582870480465
4	0.58015255612
5	0.580054222403
6	0.578615649963
7	0.57588587021
8	0.575263954743
9	0.572612720241
10	0.568958098172
11	0.564640322797
12	0.564088389085
13	0.559529501924
14	0.557431522891
15	0.552774703744
16	0.547927137887
17	0.545765288244
18	0.541571600423
19	0.538377056386
20	0.532865727906
21	0.529819468004
22	0.526086467633
23	0.522921749088
24	0.51865261682
25	0.514758564381
26	0.51162251863
27	0.508769816563
28	0.506136067093
29	0.503098737275
30	0.500875818228
